customer_id,gender,married,dependents,senior_citizen,tenure,phone_service,internet_service,paperless_billing,contract_type,payment_method,monthly_charges,total_charges,churn
8999-XXGNS,Female,Yes,No,Yes,72,Yes,Fiber,Yes,Annually,Credit (auto),105.75,7629.85,No
8999-YPYBV,Male,Yes,Yes,No,45,Yes,DSL,Yes,Biannually,Check,84.35,3858.05,No
9000-PLFUZ,Female,Yes,No,Yes,60,No,DSL,Yes,Biannually,Credit (auto),49.45,2907.55,No
9003-CPATH,Male,No,No,No,42,Yes,Fiber,No,Monthly,eCheck,79.9,3313.4,No
9013-AQORL,Female,No,Yes,No,48,No,DSL,No,Monthly,Credit (auto),45.55,2108.35,No
9018-PCIOK,Female,No,No,No,55,Yes,DSL,Yes,Biannually,Check,64.75,3617.1,No
9019-QVLZD,Female,No,No,No,1,Yes,Fiber,No,Monthly,eCheck,79.55,79.55,Yes
9025-AOMKI,Female,No,No,No,6,Yes,Fiber,Yes,Monthly,Wire (auto),93.55,536.4,Yes
9025-ZRPVR,Male,No,No,No,9,Yes,No,Yes,Monthly,Check,18.95,185.6,Yes
9026-LHEVG,Female,No,No,No,9,No,DSL,No,Monthly,eCheck,40.75,359.4,No
9026-RNUJS,Male,No,No,Yes,5,Yes,DSL,No,Monthly,eCheck,50.35,237.25,Yes
9027-TMATR,Female,Yes,No,No,43,Yes,DSL,Yes,Biannually,eCheck,78.8,3460.3,No
9027-YFHQJ,Male,No,No,No,7,Yes,No,Yes,Monthly,Wire (auto),25.05,152.95,No
9028-LIHRP,Male,Yes,Yes,No,71,Yes,Fiber,No,Biannually,Credit (auto),100.2,7209,No
9029-FEGVJ,Female,Yes,No,Yes,32,Yes,Fiber,No,Monthly,Check,79.3,2570,No
9030-QGZNL,Female,No,No,No,8,Yes,No,No,Biannually,Check,20.85,161.65,No
9031-ZVQPT,Male,Yes,No,No,72,Yes,Fiber,Yes,Biannually,eCheck,108.2,7840.6,No
9033-EOXWV,Female,No,No,No,12,Yes,DSL,No,Annually,Check,74.05,872.65,Yes
9036-CSKBW,Female,No,No,No,51,Yes,Fiber,No,Annually,Wire (auto),107.45,5680.9,No
9039-RBEEE,Male,No,No,No,39,No,DSL,Yes,Monthly,Credit (auto),48.95,1880.85,Yes
9039-ZVJDC,Male,No,No,No,3,Yes,No,Yes,Monthly,Check,19.1,53.05,No
9040-KZVWO,Male,No,No,No,26,Yes,Fiber,No,Annually,Wire (auto),75.5,2018.1,No
9046-DQMTP,Male,No,No,No,35,Yes,No,No,Monthly,Wire (auto),20.75,739.9,No
9046-JBFWA,Male,No,Yes,No,27,Yes,No,No,Monthly,Check,19.15,537.35,No
9048-JVYVF,Male,No,No,No,3,Yes,DSL,Yes,Monthly,eCheck,69.35,191.35,Yes
9050-IKDZA,Female,No,No,Yes,2,Yes,Fiber,No,Monthly,Check,81.5,162.55,No
9050-QLROH,Male,No,No,No,18,Yes,Fiber,Yes,Monthly,Credit (auto),90.7,1597.25,Yes
9052-DHNKM,Male,No,No,No,26,Yes,DSL,No,Annually,eCheck,61.55,1581.95,No
9052-VKDUW,Female,Yes,No,Yes,65,Yes,Fiber,Yes,Monthly,Credit (auto),109.4,7227.45,No
9053-EJUNL,Male,No,No,No,41,Yes,Fiber,Yes,Monthly,eCheck,89.2,3645.75,No
9053-JZFKV,Male,No,No,No,67,Yes,Fiber,No,Biannually,Credit (auto),116.2,7752.3,Yes
9054-FOWNV,Male,Yes,Yes,No,22,Yes,Fiber,Yes,Monthly,eCheck,88.75,1885.15,No
9055-MOJJJ,Female,Yes,Yes,No,64,Yes,DSL,No,Annually,Check,65.8,4068,No
9057-MSWCO,Male,Yes,No,Yes,27,No,DSL,No,Monthly,Credit (auto),30.75,805.1,Yes
9057-SIHCH,Female,No,No,No,3,Yes,Fiber,Yes,Monthly,eCheck,96.6,291.9,Yes
9058-CBREO,Female,No,No,Yes,1,Yes,DSL,No,Monthly,Check,50.55,50.55,Yes
9058-HRZSV,Female,Yes,No,Yes,65,Yes,Fiber,No,Monthly,eCheck,94.4,6126.15,No
9058-MJLZC,Female,No,No,No,24,Yes,Fiber,Yes,Monthly,eCheck,94.6,2283.15,No
9060-HJJRW,Female,No,No,No,51,No,DSL,Yes,Annually,Credit (auto),56.4,2928.5,No
9061-TIHDA,Male,Yes,No,Yes,13,Yes,Fiber,Yes,Monthly,eCheck,95.25,1233.65,Yes
9063-ZGTUY,Female,Yes,Yes,No,61,Yes,No,Yes,Monthly,Check,19.4,1182.55,Yes
9065-ZCPQX,Male,Yes,No,No,72,Yes,DSL,No,Biannually,Wire (auto),78.85,5763.15,No
9066-QRSDU,Female,Yes,No,No,69,Yes,No,Yes,Annually,eCheck,26.3,1763.55,No
9067-SQTNS,Male,Yes,Yes,No,44,Yes,No,No,Annually,Wire (auto),20.6,926,No
9067-YGSCA,Female,No,No,No,70,Yes,No,No,Annually,Credit (auto),26.05,1856.4,No
9068-FHQHD,Female,Yes,Yes,No,40,Yes,No,No,Biannually,Wire (auto),20.15,777.35,No
9068-VPWQQ,Male,Yes,No,No,61,Yes,DSL,No,Biannually,Credit (auto),75.35,4729.3,No
9069-LGEUL,Male,Yes,No,No,23,Yes,DSL,Yes,Monthly,Wire (auto),59.95,1406,No
9070-BCKQP,Female,Yes,No,No,72,Yes,Fiber,Yes,Biannually,Credit (auto),110.15,7881.2,No
9073-ZZIAY,Male,Yes,Yes,No,62,Yes,DSL,No,Biannually,eCheck,86.1,5215.25,No
9074-KGVOX,Male,Yes,Yes,No,50,No,DSL,Yes,Monthly,Credit (auto),39.45,2021.35,No
9076-AXYIK,Male,Yes,No,Yes,64,Yes,Fiber,No,Biannually,eCheck,102.1,6538.45,No
9079-LWTFD,Male,No,No,No,47,Yes,Fiber,No,Monthly,Check,100.75,4669.2,No
9079-YEXQJ,Female,No,No,No,54,Yes,Fiber,No,Monthly,eCheck,111.1,6014.85,Yes
9081-WWXKP,Female,Yes,Yes,No,47,Yes,No,No,Biannually,Credit (auto),20.25,873.4,No
9084-OAYKL,Male,No,No,No,58,Yes,No,No,Biannually,Check,20.8,1212.25,No
9086-YJYXS,Male,Yes,Yes,No,34,Yes,DSL,No,Annually,Wire (auto),77.2,2753.8,No
9087-EYCPR,Female,No,No,No,60,Yes,No,No,Biannually,Check,25,1505.05,No
9089-UOWJG,Female,Yes,Yes,No,12,Yes,DSL,Yes,Monthly,Credit (auto),58.35,740.55,No
9090-SGQXL,Male,Yes,No,Yes,68,Yes,Fiber,Yes,Monthly,eCheck,105.3,7299.65,Yes
9091-WTUUY,Male,Yes,Yes,No,64,Yes,DSL,No,Biannually,Check,69.25,4447.75,No
9092-GDZKO,Male,No,No,No,22,Yes,No,Yes,Monthly,Credit (auto),24.85,493.4,No
9093-FPDLG,Female,No,No,No,11,Yes,Fiber,Yes,Monthly,eCheck,94.2,999.9,No
9094-AZPHK,Female,No,No,No,15,Yes,Fiber,Yes,Monthly,eCheck,100.15,1415,No
9095-HFAFX,Female,No,No,No,5,Yes,Fiber,Yes,Monthly,Credit (auto),81,389.6,Yes
9097-ZUBYC,Male,Yes,No,No,14,Yes,DSL,No,Monthly,Wire (auto),48.8,664.4,No
9099-FTUHS,Female,No,No,No,23,Yes,DSL,No,Monthly,eCheck,54.4,1249.25,No
9101-BWFSS,Female,Yes,No,No,50,Yes,Fiber,No,Annually,eCheck,108.55,5610.7,Yes
9101-NTIXF,Male,No,No,No,2,Yes,No,No,Monthly,Check,19.4,50.6,No
9102-IAYHT,Female,Yes,Yes,No,17,Yes,Fiber,Yes,Monthly,eCheck,85.45,1451.6,Yes
9102-OXKFY,Male,No,No,No,59,Yes,DSL,No,Biannually,Credit (auto),54.15,3116.15,No
9103-CXVOK,Male,Yes,Yes,No,1,Yes,No,No,Monthly,eCheck,19.75,19.75,No
9103-TCIHJ,Female,No,No,No,15,Yes,DSL,Yes,Monthly,Check,55.7,899.8,Yes
9107-UKCKY,Male,Yes,No,No,61,Yes,DSL,Yes,Annually,eCheck,79.8,4914.8,No
9108-EJFJP,Female,Yes,No,No,1,Yes,DSL,Yes,Monthly,Check,53.55,53.55,No
9108-EQPNQ,Female,Yes,Yes,No,10,Yes,No,No,Biannually,Credit (auto),26.1,225.55,No
9110-HSGTV,Female,No,No,No,69,Yes,DSL,Yes,Biannually,Credit (auto),82.45,5555.3,No
9112-WSNPU,Female,No,No,Yes,35,Yes,Fiber,No,Monthly,eCheck,70.55,2419,No
9114-AAFQH,Female,Yes,No,No,48,Yes,DSL,Yes,Annually,eCheck,65.65,3094.65,No
9114-DPSIA,Male,Yes,Yes,No,72,Yes,DSL,No,Biannually,Credit (auto),81,5750,No
9114-VEPUF,Male,Yes,No,No,62,Yes,Fiber,No,Annually,eCheck,96.1,6001.45,No
9115-YQHGA,Male,No,No,No,40,Yes,DSL,Yes,Monthly,eCheck,51.1,2092.9,No
9117-SHLZX,Male,No,No,No,1,Yes,DSL,Yes,Monthly,Check,45.7,45.7,Yes
9121-PHQSR,Male,Yes,No,Yes,16,Yes,Fiber,Yes,Monthly,Credit (auto),85.05,1391.15,No
9122-UMROB,Male,No,No,No,1,Yes,No,No,Monthly,Check,20.3,20.3,No
9124-LHCJQ,Female,No,No,No,1,Yes,Fiber,Yes,Monthly,Check,85.45,85.45,Yes
9127-FHJBZ,Male,Yes,Yes,No,72,Yes,Fiber,Yes,Biannually,eCheck,114,8093.15,No
9127-QRZMH,Male,Yes,No,No,44,Yes,DSL,Yes,Annually,Wire (auto),59.85,2603.95,No
9128-CPXKI,Female,No,No,No,59,Yes,Fiber,No,Biannually,eCheck,95.8,5655.45,No
9129-UXERG,Female,No,No,Yes,18,Yes,Fiber,Yes,Monthly,Credit (auto),103.6,1806.35,No
9133-AYJZG,Female,No,No,No,23,Yes,Fiber,Yes,Monthly,Credit (auto),98.7,2249.1,No
9134-CEQMF,Male,Yes,No,Yes,7,Yes,Fiber,Yes,Monthly,eCheck,89.5,676.7,Yes
9134-WYRVP,Male,No,No,No,51,Yes,Fiber,No,Annually,Check,86.35,4267.15,No
9135-HSWOC,Male,Yes,Yes,No,64,Yes,No,Yes,Biannually,Wire (auto),19.7,1274.05,No
9135-MGVPY,Male,Yes,No,No,69,Yes,DSL,Yes,Biannually,Check,84.7,5878.9,No
9136-ALYBR,Male,No,No,No,1,No,DSL,Yes,Monthly,Check,24.45,24.45,Yes
9137-NOQKA,Male,No,No,Yes,2,Yes,No,No,Monthly,eCheck,19.2,37.2,No
9137-UIYPG,Female,Yes,Yes,No,35,Yes,Fiber,Yes,Monthly,eCheck,106.9,3756.45,No
9138-EFSMO,Male,Yes,Yes,No,26,Yes,Fiber,No,Annually,Wire (auto),78.95,2034.25,No
9139-TWBAS,Female,Yes,No,No,26,No,DSL,No,Annually,Wire (auto),47.85,1190.5,No
9139-WQQDY,Female,Yes,Yes,No,49,Yes,Fiber,No,Annually,Check,100.45,4941.8,Yes
9140-CZQZZ,Female,Yes,No,No,68,Yes,DSL,Yes,Biannually,Wire (auto),79.6,5515.8,No
9142-KZXOP,Male,No,No,No,44,Yes,Fiber,No,Monthly,Credit (auto),68.85,2958.95,No
9142-XMYJH,Female,No,No,No,29,Yes,No,No,Monthly,Credit (auto),19.35,601.6,No
9143-CANJF,Female,Yes,Yes,No,24,Yes,DSL,No,Monthly,eCheck,55.15,1319.85,No
9146-JRIOX,Female,Yes,Yes,No,14,Yes,No,No,Monthly,Check,25.55,372.45,No
9150-HEPMB,Male,No,No,No,56,Yes,DSL,No,Annually,Check,52.7,3019.7,No
9150-KPBJQ,Female,No,No,No,6,Yes,No,No,Biannually,Credit (auto),19.65,116.85,No
9152-AMKAK,Male,No,No,No,6,Yes,DSL,Yes,Biannually,Check,80.25,493.4,No
9153-BTBVV,Female,Yes,No,No,71,Yes,No,No,Biannually,Wire (auto),25,1753,No
9154-QDGTH,Male,Yes,Yes,No,43,Yes,Fiber,Yes,Annually,Credit (auto),104.3,4451.85,No
9158-VCTQB,Female,Yes,No,No,41,Yes,Fiber,Yes,Monthly,Wire (auto),113.6,4594.95,Yes
9163-GHAYE,Female,No,No,No,15,Yes,DSL,No,Monthly,eCheck,48.85,736.8,No
9167-APMXZ,Female,No,No,No,22,Yes,Fiber,Yes,Monthly,Wire (auto),84.15,1821.95,No
9168-INPSZ,Female,Yes,No,Yes,44,Yes,Fiber,No,Monthly,eCheck,104.15,4495.65,No
9169-BSVIN,Male,No,No,No,12,Yes,DSL,No,Monthly,Wire (auto),74.75,827.05,No
9170-ARBTB,Female,Yes,Yes,No,52,Yes,No,No,Annually,Credit (auto),19.6,1012.4,No
9170-CCKOU,Male,Yes,No,No,17,Yes,Fiber,No,Monthly,Credit (auto),90.2,1454.15,Yes
9170-GYZJC,Female,Yes,Yes,No,41,Yes,DSL,No,Monthly,Credit (auto),79.9,3326.2,Yes
9172-ANCRX,Female,No,No,No,10,Yes,Fiber,Yes,Monthly,eCheck,98.7,973.25,Yes
9172-JITSM,Female,Yes,Yes,No,26,Yes,Fiber,Yes,Monthly,eCheck,90.8,2361.8,Yes
9173-IVZVP,Female,Yes,Yes,No,53,Yes,No,No,Biannually,Check,20.9,1146.05,No
9174-FKWZE,Female,No,No,Yes,1,Yes,No,Yes,Monthly,eCheck,19.45,19.45,Yes
9174-IHETN,Female,No,Yes,No,50,Yes,Fiber,No,Biannually,Credit (auto),70.35,3533.6,No
9178-JHUVJ,Male,Yes,Yes,No,24,Yes,No,Yes,Biannually,Wire (auto),24.1,587.4,No
9184-GALIL,Female,Yes,Yes,No,38,Yes,No,No,Monthly,Check,20.45,781.25,No
9185-TQCVP,Male,Yes,No,No,14,Yes,Fiber,Yes,Monthly,eCheck,85.15,1139.2,Yes
9189-JWSHV,Female,Yes,No,Yes,24,Yes,Fiber,Yes,Monthly,eCheck,93.55,2264.05,Yes
9190-MFJLN,Male,No,No,Yes,19,Yes,Fiber,Yes,Monthly,Credit (auto),95.9,1777.9,Yes
9191-MYQKX,Female,Yes,No,No,7,Yes,Fiber,Yes,Monthly,Wire (auto),75.15,496.9,Yes
9194-GFVOI,Female,Yes,No,No,42,Yes,DSL,No,Biannually,Credit (auto),84.35,3571.6,No
9199-PWQVC,Female,Yes,No,No,63,Yes,DSL,Yes,Annually,Credit (auto),79.7,4786.15,No
9200-NLNPD,Male,Yes,No,No,56,No,DSL,Yes,Annually,Wire (auto),54.05,2959.8,No
9206-GVPEQ,Male,Yes,No,No,13,No,DSL,Yes,Monthly,eCheck,54.45,706.85,Yes
9207-ZPANB,Male,No,No,No,37,Yes,DSL,No,Annually,eCheck,67.45,2443.3,No
9208-OLGAQ,Female,No,No,Yes,18,Yes,Fiber,Yes,Monthly,eCheck,84.95,1443.65,No
9209-NWPGU,Male,No,No,No,44,Yes,DSL,No,Annually,eCheck,65.4,2774.55,No
9210-IAHGH,Female,No,No,No,7,Yes,DSL,Yes,Monthly,Credit (auto),70.75,450.8,Yes
9214-EKVXR,Female,No,No,No,1,Yes,DSL,Yes,Monthly,Check,44,44,No
9220-CXRSC,Female,Yes,Yes,No,69,Yes,DSL,No,Biannually,Credit (auto),61.4,4059.85,No
9220-ZNKJI,Female,Yes,No,Yes,55,Yes,Fiber,No,Biannually,Credit (auto),88.8,4805.3,No
9221-OTIVJ,Female,No,No,Yes,14,Yes,Fiber,Yes,Monthly,eCheck,104.85,1531.4,Yes
9223-UCPVT,Female,No,No,No,1,Yes,Fiber,No,Monthly,eCheck,94.4,94.4,Yes
9224-VTYID,Male,Yes,Yes,No,47,Yes,DSL,Yes,Biannually,Check,90.5,4318.35,No
9225-BZLNZ,Male,Yes,No,No,72,Yes,DSL,Yes,Biannually,eCheck,85.25,6083.1,No
9227-LUNBG,Female,No,No,No,1,No,DSL,No,Monthly,eCheck,24.6,24.6,Yes
9227-UAQFT,Male,No,No,No,16,Yes,No,No,Biannually,Check,19.75,284.35,No
9227-YBAXE,Female,Yes,Yes,No,65,Yes,DSL,Yes,Biannually,Wire (auto),82.5,5215.1,No
9229-RQABD,Male,No,No,No,18,Yes,No,No,Annually,Check,23.75,424.5,No
9231-ZJYAM,Female,No,No,Yes,4,Yes,Fiber,Yes,Monthly,eCheck,78.85,292.8,Yes
9233-PSYHO,Female,No,No,Yes,45,Yes,Fiber,Yes,Annually,Wire (auto),100.15,4459.8,No
9236-NDUCW,Female,No,No,No,21,No,DSL,No,Biannually,Check,35.1,770.4,No
9237-HQITU,Female,No,No,No,2,Yes,Fiber,Yes,Monthly,eCheck,70.7,151.65,Yes
9239-GZHZE,Female,Yes,No,No,72,Yes,Fiber,Yes,Biannually,Credit (auto),113.65,8124.2,No
9239-ZBZZV,Female,No,No,No,6,No,DSL,Yes,Monthly,eCheck,47.95,305.1,Yes
9242-TKFSV,Male,Yes,Yes,No,72,No,DSL,Yes,Biannually,Credit (auto),65.1,4754.3,No
9244-ZVAPM,Male,No,No,No,1,Yes,DSL,No,Monthly,Check,45.6,45.6,No
9248-OJYKK,Male,No,No,Yes,1,Yes,Fiber,Yes,Monthly,eCheck,76.45,76.45,Yes
9249-FXSCK,Female,No,No,No,52,Yes,Fiber,Yes,Annually,Credit (auto),111.25,5916.45,Yes
9250-WYPLL,Female,No,No,No,5,Yes,Fiber,No,Monthly,eCheck,75.55,413.65,Yes
9251-AWQGT,Female,Yes,Yes,No,48,Yes,No,No,Biannually,Check,20,935.9,No
9251-WNSOD,Female,Yes,No,No,67,Yes,DSL,No,Annually,Check,75.1,5064.45,No
9253-QXKBE,Male,Yes,No,Yes,29,Yes,Fiber,Yes,Monthly,eCheck,94.45,2653.65,Yes
9253-VIFJQ,Male,Yes,No,No,65,Yes,DSL,No,Annually,Credit (auto),67.05,4309.55,No
9254-RBFON,Female,Yes,Yes,No,17,Yes,Fiber,No,Annually,Wire (auto),98.6,1704.95,Yes
9256-JTBNZ,Female,No,No,No,11,Yes,No,No,Monthly,Wire (auto),20.3,246.3,No
9257-AZMTZ,Female,Yes,Yes,No,52,Yes,No,No,Biannually,Wire (auto),20.1,1078.75,No
9258-CNWAC,Female,Yes,Yes,No,71,Yes,Fiber,No,Biannually,Credit (auto),113.65,8166.8,No
9259-PACGQ,Female,Yes,No,No,34,Yes,DSL,No,Monthly,eCheck,62.65,2274.9,Yes
9261-WDCAF,Male,No,No,No,3,Yes,DSL,No,Monthly,Check,54.65,189.1,No
9269-CQOOL,Male,No,Yes,No,3,Yes,DSL,Yes,Monthly,Credit (auto),54.7,169.45,Yes
9272-LSVYH,Male,No,No,No,10,Yes,Fiber,No,Monthly,Check,70.15,735.5,No
9274-CNFMO,Male,Yes,No,Yes,4,Yes,Fiber,No,Monthly,eCheck,74.95,308.7,Yes
9274-UARKJ,Female,No,No,No,15,Yes,Fiber,Yes,Monthly,Wire (auto),83.2,1130,No
9277-JOOMO,Female,No,No,No,3,Yes,No,No,Monthly,Check,24.6,86.35,No
9278-VZKCD,Female,Yes,No,Yes,52,Yes,Fiber,Yes,Monthly,eCheck,109.1,5647.95,No
9279-CJEOJ,Female,No,No,Yes,21,Yes,Fiber,Yes,Monthly,Wire (auto),95.4,2025.1,No
9281-CEDRU,Female,Yes,No,No,68,Yes,DSL,No,Biannually,Wire (auto),64.1,4326.25,No
9281-OFDMF,Male,No,No,Yes,39,Yes,Fiber,No,Monthly,eCheck,90.7,3413.25,No
9281-PKKZE,Female,Yes,No,No,46,No,DSL,Yes,Monthly,eCheck,43.95,2007.85,No
9282-IZGQK,Female,No,No,No,1,Yes,Fiber,Yes,Monthly,eCheck,85,85,Yes
9283-LZQOH,Male,Yes,Yes,No,13,Yes,Fiber,Yes,Monthly,Credit (auto),74.4,896.75,Yes
9286-BHDQG,Male,Yes,Yes,No,72,No,DSL,No,Biannually,Credit (auto),45.25,3139.8,No
9286-DOJGF,Female,Yes,No,Yes,38,Yes,Fiber,Yes,Monthly,Wire (auto),74.95,2869.85,Yes
9289-LBQVU,Male,Yes,No,No,64,Yes,DSL,Yes,Annually,Check,70.15,4480.7,No
9290-SHCMB,Female,No,No,Yes,13,Yes,Fiber,Yes,Monthly,eCheck,96.85,1235.55,No
9294-TDIPC,Male,No,Yes,No,5,Yes,No,No,Monthly,Check,20.2,83.75,No
9297-EONCV,Female,No,No,No,72,Yes,DSL,Yes,Biannually,Wire (auto),91.35,6697.2,No
9297-FVVDH,Female,Yes,Yes,No,57,Yes,DSL,Yes,Biannually,eCheck,84.5,4845.4,No
9298-WGMRW,Female,Yes,No,No,72,Yes,Fiber,Yes,Biannually,Wire (auto),115.5,8312.75,No
9300-AGZNL,Male,No,No,Yes,1,Yes,Fiber,Yes,Monthly,eCheck,94,94,Yes
9300-RENDD,Male,No,No,No,1,Yes,Fiber,Yes,Monthly,eCheck,79.95,79.95,Yes
9305-CDSKC,Female,No,No,No,8,Yes,Fiber,Yes,Monthly,eCheck,99.65,820.5,Yes
9306-CPCBC,Female,No,No,No,3,Yes,Fiber,Yes,Monthly,eCheck,74.25,210.3,Yes
9308-ANMVE,Male,No,Yes,No,47,Yes,DSL,Yes,Monthly,eCheck,55.3,2654.05,No
9309-BZGNT,Male,Yes,No,Yes,69,No,DSL,Yes,Annually,Credit (auto),29.8,2134.3,No
9313-CDOGY,Male,Yes,Yes,No,38,Yes,No,No,Monthly,eCheck,19.6,717.3,No
9313-QOLTZ,Male,No,No,No,26,Yes,No,No,Monthly,Check,20.9,518.3,No
9314-IJWSQ,Female,Yes,Yes,No,14,Yes,Fiber,Yes,Monthly,eCheck,84.8,1203.9,No
9314-QDMDW,Male,No,No,No,11,Yes,DSL,Yes,Annually,eCheck,61.25,729.95,No
9317-WZPGV,Female,No,No,Yes,2,Yes,Fiber,Yes,Monthly,Wire (auto),79.75,159.4,Yes
9318-NKNFC,Male,No,No,No,1,Yes,No,Yes,Monthly,Check,18.85,18.85,Yes
9323-HGFWY,Female,Yes,No,No,27,Yes,Fiber,Yes,Annually,Credit (auto),101.9,2681.15,No
9327-QSDED,Male,No,No,No,8,Yes,DSL,No,Monthly,Check,43.55,335.4,No
9330-DHBFL,Female,Yes,Yes,No,23,Yes,DSL,Yes,Annually,Check,66.25,1533.8,No
9330-IJWIO,Female,No,No,No,13,Yes,Fiber,Yes,Monthly,eCheck,100.35,1358.85,Yes
9330-VOFSZ,Female,Yes,No,No,60,Yes,Fiber,Yes,Biannually,Credit (auto),110.8,6640.7,No
9332-GYWLO,Female,Yes,Yes,No,6,Yes,DSL,No,Monthly,eCheck,54.85,355.1,No
9334-GWGOW,Male,Yes,No,Yes,7,Yes,Fiber,Yes,Monthly,eCheck,74.85,485.25,No
9337-SRRNI,Male,No,Yes,No,66,Yes,No,Yes,Biannually,Credit (auto),25.3,1673.8,No
9339-FIIJL,Male,Yes,No,No,72,Yes,DSL,No,Biannually,Wire (auto),85.95,6151.9,No
9342-VNIMQ,Male,No,No,No,33,Yes,DSL,Yes,Monthly,Wire (auto),54.65,1665.2,No
9347-AERRL,Male,Yes,No,No,23,Yes,No,No,Annually,Credit (auto),19.3,486.2,No
9348-ROUAI,Female,Yes,Yes,No,59,Yes,DSL,No,Biannually,Credit (auto),90.3,5194.05,No
9348-YVOMK,Male,No,No,No,4,Yes,DSL,Yes,Monthly,Credit (auto),44.8,176.2,No
9350-VLHMB,Male,Yes,Yes,No,67,Yes,Fiber,Yes,Monthly,Wire (auto),89.55,6373.1,No
9350-ZXYJC,Female,No,No,No,4,Yes,No,Yes,Biannually,Credit (auto),25.3,116.95,No
9351-HXDMR,Male,Yes,No,No,72,Yes,Fiber,Yes,Biannually,Credit (auto),110.9,8240.85,No
9351-LZYGF,Female,Yes,No,No,42,Yes,DSL,Yes,Monthly,Credit (auto),66.4,2727.8,No
9355-NPPFS,Female,No,No,Yes,26,Yes,Fiber,Yes,Monthly,eCheck,78.8,2006.1,No
9356-AXGMP,Male,Yes,No,No,38,Yes,Fiber,Yes,Annually,eCheck,110.7,4428.6,No
9357-UJRUN,Male,Yes,No,No,24,Yes,DSL,Yes,Annually,eCheck,58.35,1346.9,No
9359-JANWS,Female,Yes,No,No,65,Yes,DSL,No,Biannually,Credit (auto),58.9,3857.1,No
9359-UGBTK,Female,No,No,No,67,Yes,DSL,Yes,Annually,Wire (auto),72.35,4991.5,No
9360-AHGNL,Female,Yes,No,Yes,43,Yes,Fiber,Yes,Annually,Check,109.55,4830.25,Yes
9360-OMDZZ,Male,No,No,No,24,Yes,Fiber,Yes,Monthly,eCheck,94.1,2322.85,No
9361-YNQWJ,Female,No,No,No,64,Yes,No,Yes,Annually,Wire (auto),24.4,1601.2,No
9362-MWODR,Female,No,Yes,No,40,Yes,DSL,Yes,Monthly,Credit (auto),64.1,2460.35,No
9364-YKUVW,Male,No,No,No,15,Yes,No,Yes,Monthly,Check,19.8,309.4,No
9365-CSLBQ,Male,No,Yes,No,71,Yes,No,No,Biannually,Check,24.35,1654.6,No
9365-SRSZE,Male,Yes,No,Yes,27,Yes,Fiber,Yes,Monthly,eCheck,70.55,1943.9,No
9367-OIUXP,Male,No,No,No,4,Yes,No,No,Monthly,Check,20.7,73.05,No
9367-TCUYN,Female,No,No,No,12,Yes,No,No,Monthly,Check,20.1,223.6,No
9367-WXLCH,Male,No,No,No,8,Yes,Fiber,No,Monthly,Wire (auto),84.5,662.65,Yes
9369-XFEHK,Female,Yes,No,Yes,33,Yes,Fiber,Yes,Monthly,Wire (auto),80.6,2656.5,Yes
9371-BITHB,Female,Yes,Yes,No,52,Yes,No,No,Biannually,Check,19.85,1070.5,No
9372-TXXPS,Female,Yes,No,No,60,Yes,DSL,No,Biannually,Wire (auto),59.85,3483.45,No
9373-WSLOY,Male,Yes,No,Yes,33,No,DSL,Yes,Monthly,eCheck,50,1750.85,No
9374-YOLBJ,Female,Yes,Yes,No,1,Yes,No,No,Monthly,eCheck,19.25,19.25,No
9375-MHRRS,Male,No,No,No,6,Yes,DSL,No,Monthly,Check,50.05,288.35,No
9378-FXTIZ,Female,Yes,No,No,54,Yes,DSL,Yes,Annually,Credit (auto),70.15,3715.65,Yes
9381-NDKME,Female,Yes,No,Yes,24,No,DSL,Yes,Monthly,Credit (auto),40.65,933.3,Yes
9385-EHGDO,Female,Yes,Yes,No,35,Yes,No,Yes,Biannually,Check,19.85,739.35,No
9385-NXKDA,Female,Yes,No,No,72,Yes,DSL,Yes,Biannually,Credit (auto),82.65,5919.35,No
9386-LDCZR,Male,No,No,No,43,Yes,Fiber,Yes,Annually,Credit (auto),90.65,3882.3,No
9388-ZEYVT,Male,No,No,No,43,No,DSL,No,Annually,eCheck,44.15,1931.3,No
9389-ACWBI,Female,Yes,Yes,No,5,Yes,Fiber,No,Monthly,Credit (auto),69.95,320.4,No
9391-DXGGG,Female,No,No,Yes,44,Yes,Fiber,No,Annually,Credit (auto),89.15,3990.75,No
9391-EOYLI,Male,Yes,No,Yes,12,Yes,Fiber,Yes,Monthly,eCheck,80.45,950.2,Yes
9391-LMANN,Male,No,Yes,No,53,Yes,Fiber,No,Annually,eCheck,95.95,5036.9,No
9391-TTOYH,Female,No,No,No,23,Yes,No,Yes,Monthly,Check,19.5,470.2,No
9391-YZEJW,Female,No,No,No,62,Yes,Fiber,Yes,Annually,Wire (auto),94,5757.2,No
9392-XBGTD,Male,No,Yes,No,27,Yes,No,No,Biannually,Check,20.6,581.85,No
9396-ZSFLL,Female,No,No,No,15,Yes,DSL,No,Monthly,Check,48.85,631.4,No
9397-TZSHA,Female,No,No,No,69,Yes,No,No,Biannually,Credit (auto),24.6,1678.05,No
9398-MMQTO,Male,No,No,No,3,Yes,Fiber,No,Monthly,Credit (auto),74.45,221.1,No
9399-APLBT,Female,Yes,Yes,No,1,Yes,Fiber,Yes,Monthly,eCheck,74.7,74.7,Yes
9402-CXWPL,Female,No,No,No,70,Yes,Fiber,No,Annually,eCheck,98.9,6838.6,No
